make_model,body_type,Body Color,km,hp,Gearing Type,Extras,price
Audi A3,Sedans,Red,6830,85,Manual,Sport,20500
Audi A3,Sedans,White,8275,85,Manual,Others,20500
Audi A3,Sedans,Black,25000,85,Manual,Sport,20500
Audi A3,Sedans,White,10973,85,Manual,Converter,20500
Audi A3,Sedans,Silver,13500,85,Manual,Others,20500
Audi A3,Sedans,Blue,17000,85,Manual,Converter,20500
Audi A3,Sedans,Grey,15829,85,Manual,Others,20500
Audi A3,Sedans,Grey,14999,85,Manual,Sport,20500
Audi A3,Sedans,Grey,15750,85,Manual,Others,20499
Audi A3,Sedans,White,6750,85,Manual,Others,20490
Audi A3,Sedans,Grey,16316,85,Manual,Sport,20900
Audi A3,Sedans,Black,4700,85,Manual,Others,20490
Audi A3,Sedans,Black,25884,85,Manual,Others,20500
Audi A3,Sedans,Black,20744,85,Manual,Others,20466
Audi A3,Sedans,Black,10,85,Manual,Others,20900
Audi A3,Sedans,Black,4000,85,Manual,Converter,20490
Audi A3,Sedans,Black,26000,85,Manual,Converter,20900
Audi A3,Sedans,White,28110,85,Manual,Others,20900
Audi A3,Sedans,Silver,33400,85,Manual,Others,20900
Audi A3,Sedans,Black,26000,85,Manual,Converter,20900
Audi A3,Sedans,White,18800,85,Manual,Others,20900
Audi A3,Sedans,White,21270,85,Manual,Sport,20900
Audi A3,Compact,Black,10,85,Manual,Others,20900
Audi A3,Sedans,Black,17720,85,Manual,Sport,20900
Audi A3,Sedans,Grey,20717,85,Manual,Others,20900
Audi A3,Sedans,White,10,85,Manual,Sport,20900
Audi A3,Sedans,Black,17720,85,Manual,Sport,20900
Audi A3,Sedans,White,23494,85,Manual,Others,20900
Audi A3,Sedans,White,8000,85,Manual,Sport,20900
Audi A3,Sedans,White,27425,85,Manual,Others,20900
Audi A3,Compact,Grey,6746,85,Manual,Sport,20900
Audi A3,Sedans,Grey,8340,85,Manual,Sport,20900
Audi A3,Sedans,White,10,85,Manual,Sport,20900
Audi A3,Sedans,Grey,24465,85,Manual,Others,20899
Audi A3,Sedans,White,27350,85,Manual,Sport,20900
Audi A3,Station wagon,Black,0,85,Manual,Others,20890
Audi A3,Sedans,Black,7066,85,Manual,Converter,20890
Audi A3,Sedans,White,22009,85,Manual,Sport,20900
Audi A3,Sedans,White,16100,85,Manual,Converter,20890
Audi A3,Sedans,Blue,24150,85,Manual,Others,20890
Audi A3,Sedans,Grey,26584,85,Manual,Others,20890
Audi A3,Sedans,Silver,21032,85,Manual,Others,20890
Audi A3,Sedans,Black,1250,85,Manual,Converter,20889
Audi A3,Sedans,Black,19137,85,Manual,Converter,20890
Audi A3,Sedans,Silver,7717,85,Manual,Sport,20890
Audi A3,Sedans,Black,9376,85,Manual,Converter,20880
Audi A3,Sedans,Black,20100,85,Manual,Others,20880
Audi A3,Sedans,Silver,5074,85,Manual,Sport,20845
Audi A3,Sedans,Black,21828,85,Manual,Others,20840
Audi A3,Sedans,Black,21851,85,Manual,Converter,20830
Audi A3,Sedans,White,15101,85,Manual,Others,20450
Audi A3,Sedans,Silver,7988,85,Manual,Others,20854
Audi A3,Sedans,Grey,20750,85,Manual,Others,20800
Audi A3,Sedans,Grey,18112,85,Manual,Others,20450
Audi A3,Sedans,Grey,10935,85,Manual,Others,20450
Audi A3,Sedans,Grey,8500,85,Manual,Others,20400
Audi A3,Sedans,Black,19200,85,Manual,Others,20400
Audi A3,Sedans,Blue,13812,85,Manual,Others,20398
Audi A3,Station wagon,White,17000,85,Manual,Others,20400
Audi A3,Sedans,White,15574,85,Manual,Others,20400
Audi A3,Sedans,Silver,26741,85,Manual,Others,20445
Audi A3,Sedans,Black,5250,85,Manual,Others,20390
Audi A3,Sedans,Grey,20557,85,Manual,Sport,21700
Audi A3,Sedans,Grey,20919,85,Manual,Sport,21700
Audi A3,Sedans,Grey,21088,85,Manual,Sport,21700
Audi A3,Sedans,Grey,20919,85,Manual,Sport,21700
Audi A3,Sedans,Grey,20557,85,Manual,Sport,21700
Audi A3,Sedans,Grey,3800,85,Manual,Others,21695
Audi A3,Sedans,Grey,12000,85,Manual,Sport,21690
Audi A3,Sedans,Grey,14450,85,Manual,Others,21790
Audi A3,Sedans,Grey,7900,85,Manual,Others,21790
Audi A3,Sedans,Black,4700,85,Manual,Others,21790
Audi A3,Sedans,White,6750,85,Manual,Others,21790
Audi A3,Sedans,Black,12200,85,Manual,Others,21800
Audi A3,Sedans,Grey,17676,85,Manual,Others,21800
Audi A3,Sedans,Blue,25940,85,Manual,Others,21800
Audi A3,Sedans,Grey,15000,85,Manual,Sport,21800
Audi A3,Sedans,Grey,14160,85,Manual,Sport,21800
Audi A3,Sedans,Black,25000,85,Manual,Others,21790
Audi A3,Sedans,Grey,27000,85,Manual,Others,21790
Audi A3,Sedans,White,6648,85,Manual,Others,21762
Audi A3,Sedans,Black,34000,85,Manual,Others,21750
Audi A3,Sedans,Black,1900,85,Manual,Others,21750
Audi A3,Sedans,Grey,6226,85,Manual,Others,21729
Audi A3,Sedans,White,26500,85,Manual,Converter,21700
Audi A3,Sedans,Grey,13076,85,Manual,Sport,21700
Audi A3,Sedans,Black,13259,85,Manual,Sport,21700
Audi A3,Sedans,Grey,17071,85,Manual,Sport,21700
Audi A3,Sedans,Grey,4500,85,Manual,Sport,21680
Audi A3,Sedans,Blue,25982,85,Manual,Others,21680
Audi A3,Sedans,Silver,15070,85,Manual,Others,21650
Audi A3,Sedans,Blue,8100,85,Manual,Converter,21650
Audi A3,Sedans,Black,3200,85,Manual,Others,21550
Audi A3,Sedans,Silver,5230,85,Manual,Converter,21640
Audi A3,Sedans,White,17544,85,Manual,Sport,21600
Audi A3,Sedans,Grey,17863,85,Manual,Sport,21600
Audi A3,Sedans,White,0,85,Automatic,Others,23900
Audi A3,Sedans,White,0,85,Automatic,Others,23900
Audi A3,Sedans,Black,0,85,Automatic,Others,23900
Audi A3,Sedans,White,10,85,Automatic,Converter,23900
Audi A3,Sedans,White,0,85,Automatic,Others,23900
Audi A3,Sedans,Black,80,85,Automatic,Converter,23900
Audi A3,Sedans,Silver,10,85,Automatic,Others,24500
Audi A3,Station wagon,Red,3477,85,Automatic,Others,25800
Audi A3,Station wagon,Violet,10,85,Automatic,Sport,25740
Audi A3,Station wagon,Grey,36,85,Automatic,Converter,26825
Audi A3,Sedans,Grey,10,85,Automatic,Sport,26188
Audi A3,Sedans,Black,10,85,Automatic,Others,26290
Audi A3,Sedans,Grey,10,85,Automatic,Sport,26188
Audi A3,Sedans,Black,10,85,Automatic,Sport,26900
Audi A3,Sedans,White,10,85,Automatic,Sport,26980
Audi A3,Sedans,White,3500,85,Automatic,Converter,26590
Audi A3,Sedans,Black,10,85,Automatic,Others,26290
Audi A3,Station wagon,Grey,10,85,Automatic,Others,26990
Audi A3,Station wagon,Silver,4999,85,Automatic,Converter,27400
Audi A3,Sedans,White,0,85,Automatic,Sport,27470
Audi A3,Sedans,Silver,4999,85,Automatic,Converter,27400
Audi A3,Sedans,Black,10,85,Automatic,Sport,27488
Audi A3,Sedans,Black,10,85,Automatic,Sport,27488
Audi A3,Sedans,Black,0,85,Automatic,Converter,27449
Audi A3,Sedans,Black,50,85,Automatic,Others,27350
Audi A3,Sedans,Grey,6515,85,Automatic,Others,27400
Audi A3,Sedans,White,1,85,Automatic,Sport,26800
Audi A3,Sedans,White,10,85,Automatic,Others,27400
Audi A3,Sedans,Grey,5800,85,Automatic,Converter,27370
Audi A3,Sedans,Silver,10,85,Automatic,Others,26800
Audi A3,Sedans,Black,50,85,Automatic,Others,27350
Audi A3,Sedans,Grey,20,85,Automatic,Others,27318
Audi A3,Sedans,Red,15500,85,Automatic,Sport,27300
Audi A3,Sedans,Black,10,85,Automatic,Converter,27300
Audi A3,Sedans,Red,5000,85,Automatic,Sport,27300
Audi A3,Sedans,White,3400,85,Automatic,Sport,27250
Audi A3,Sedans,Blue,10,85,Automatic,Sport,27230
Audi A3,Station wagon,Blue,45,85,Automatic,Converter,27225
Audi A3,Sedans,White,10,85,Automatic,Others,27200
Audi A3,Sedans,Black,10,85,Automatic,Sport,26800
Audi A3,Sedans,Grey,10,85,Automatic,Sport,26800
Audi A3,Sedans,Grey,10,85,Automatic,Sport,26800
Audi A3,Sedans,Silver,1,85,Automatic,Converter,26795
Audi A3,Sedans,White,5300,85,Automatic,Sport,26770
Audi A3,Sedans,Black,9001,85,Automatic,Converter,26750
Audi A3,Station wagon,Black,0,85,Automatic,Sport,26700
Audi A3,Sedans,White,10,85,Automatic,Others,26700
Audi A3,Sedans,Grey,20,85,Automatic,Others,27089
Audi A3,Sedans,Grey,13000,85,Automatic,Converter,26970
Audi A3,Sedans,Black,10,85,Automatic,Sport,26980
Audi A3,Sedans,Grey,10,85,Automatic,Sport,26980
Audi A3,Sedans,White,1,85,Automatic,Others,26700
Audi A3,Sedans,Grey,11000,85,Automatic,Converter,26970
Audi A3,Sedans,Silver,5000,85,Automatic,Sport,26970
Audi A3,Sedans,Black,5000,85,Automatic,Others,26970
Audi A3,Sedans,Blue,5000,85,Automatic,Converter,26950
Audi A3,Sedans,White,10,85,Automatic,Others,26950
Audi A3,Sedans,Grey,50,85,Automatic,Others,26950
Audi A3,Sedans,Blue,50,85,Automatic,Others,26950
Audi A3,Sedans,Silver,7100,85,Automatic,Others,26950
Audi A3,Sedans,Silver,7100,85,Automatic,Others,26950
Audi A3,Sedans,Blue,50,85,Automatic,Others,26950
Audi A3,Sedans,Grey,50,85,Automatic,Others,26950
Audi A3,Sedans,Grey,20,85,Automatic,Others,26940
Audi A3,Station wagon,Blue,35,85,Automatic,Converter,27025
Audi A3,Sedans,Grey,20,85,Automatic,Others,26940
Audi A3,Sedans,Silver,3250,85,Automatic,Others,27000
Audi A3,Sedans,White,20,85,Automatic,Others,26940
Audi A3,Station wagon,Black,34,85,Automatic,Converter,27025
Audi A3,Sedans,Silver,100,85,Automatic,Others,27000
Audi A3,Sedans,Silver,100,85,Automatic,Others,27000
Audi A3,Sedans,Grey,4054,85,Automatic,Others,27000
Audi A3,Sedans,Black,7,85,Automatic,Converter,26999
Audi A3,Sedans,White,1,85,Automatic,Converter,26998
Audi A3,Sedans,Silver,82,85,Automatic,Sport,26999
Audi A3,Sedans,White,1,85,Automatic,Converter,26998
Audi A3,Sedans,Grey,0,85,Automatic,Sport,26995
Audi A3,Station wagon,Grey,0,85,Automatic,Others,26990
Audi A3,Sedans,White,8500,85,Automatic,Converter,26990
Audi A3,Sedans,White,0,85,Automatic,Sport,26990
Audi A3,Sedans,White,0,85,Automatic,Sport,26995
Audi A3,Station wagon,White,25,85,Automatic,Others,26990
Audi A3,Station wagon,White,10,85,Automatic,Converter,26990
Audi A3,Sedans,Black,0,85,Automatic,Others,26700
Audi A3,Sedans,Red,25,85,Automatic,Sport,26690
Audi A3,Station wagon,Blue,45,85,Automatic,Converter,26625
Audi A3,Sedans,Grey,10,85,Automatic,Sport,26549
Audi A3,Sedans,Black,10,85,Automatic,Others,26548
Audi A3,Sedans,Blue,1,85,Automatic,Sport,26500
Audi A3,Sedans,Grey,10,85,Automatic,Others,26500
Audi A3,Sedans,Black,10,85,Automatic,Sport,26500
Audi A3,Sedans,Black,1,85,Automatic,Sport,26500
Audi A3,Sedans,White,50,85,Automatic,Others,26500
Audi A3,Sedans,Grey,0,85,Automatic,Others,26500
Audi A3,Sedans,Black,5800,85,Automatic,Others,26500
Audi A3,Sedans,White,0,85,Automatic,Others,26500
Audi A3,Sedans,Blue,10,85,Automatic,Sport,26488
Audi A3,Sedans,Blue,10,85,Automatic,Sport,26488
Audi A3,Sedans,Grey,5000,85,Automatic,Others,26490
Audi A3,Sedans,White,30,85,Automatic,Others,26600
Audi A3,Sedans,Blue,10,85,Automatic,Sport,26488
Audi A3,Station wagon,Black,0,85,Automatic,Sport,26250
Audi A3,Sedans,Grey,10,85,Automatic,Others,26200
Audi A3,Sedans,Black,10,85,Automatic,Others,26290
Audi A3,Sedans,Silver,100,85,Automatic,Others,26200
Audi A3,Sedans,Silver,100,85,Automatic,Others,26200
Audi A3,Sedans,Silver,1650,85,Automatic,Others,26200
Audi A3,Sedans,Black,100,85,Automatic,Others,26200
Audi A3,Sedans,Silver,100,85,Automatic,Others,26200
Audi A3,Sedans,Grey,10,85,Automatic,Sport,26188
Audi A3,Sedans,Black,30,85,Automatic,Others,26200
Audi A3,Sedans,Grey,10,85,Automatic,Sport,26188
Audi A3,Sedans,Grey,10,85,Automatic,Sport,26188
Audi A3,Sedans,Grey,10,85,Automatic,Sport,26188
Audi A3,Sedans,Grey,10,85,Automatic,Sport,26188
Audi A3,Sedans,White,9000,85,Automatic,Sport,26900
Audi A3,Sedans,Grey,5500,85,Automatic,Converter,26900
Audi A3,Sedans,Blue,10,85,Automatic,Sport,26488
Audi A3,Sedans,Grey,10,85,Automatic,Sport,26188
Audi A3,Sedans,Blue,10,85,Automatic,Sport,26488
Audi A3,Sedans,White,50,85,Automatic,Others,26400
Audi A3,Sedans,Black,183,85,Automatic,Sport,26400
Audi A3,Sedans,Black,1,85,Automatic,Sport,26400
Audi A3,Sedans,Grey,10,85,Automatic,Others,26400
Audi A3,Sedans,White,50,85,Automatic,Others,26400
Audi A3,Sedans,White,300,85,Automatic,Others,26900
Audi A3,Sedans,Grey,60,85,Automatic,Others,26900
Audi A3,Sedans,Black,6600,85,Automatic,Converter,26900
Audi A3,Sedans,Grey,300,85,Automatic,Sport,26900
Audi A3,Sedans,Blue,11,85,Automatic,Sport,26900
Audi A3,Sedans,White,0,85,Automatic,Sport,26900
Audi A3,Sedans,Black,6600,85,Automatic,Converter,26900
Audi A3,Sedans,Grey,5000,85,Automatic,Others,26900
Audi A3,Sedans,Grey,18000,85,Automatic,Converter,26890
Audi A3,Sedans,Silver,19000,85,Automatic,Others,26890
Audi A3,Sedans,Blue,5000,85,Automatic,Sport,26880
Audi A3,Sedans,White,100,85,Automatic,Others,26880
Audi A3,Sedans,Blue,50,85,Automatic,Others,26400
Audi A3,Sedans,White,0,85,Automatic,Others,26300
Audi A3,Sedans,Silver,10,85,Automatic,Others,26300
Audi A3,Sedans,Blue,5000,85,Automatic,Converter,26290
Audi A3,Sedans,Black,10,85,Automatic,Others,26290
Audi A3,Sedans,White,85,85,Automatic,Others,26300
Audi A3,Sedans,Grey,10,85,Automatic,Sport,26188
Audi A3,Sedans,Grey,10,85,Automatic,Sport,26188
Audi A3,Station wagon,White,100,85,Automatic,Sport,26015
Audi A3,Sedans,Black,10,85,Automatic,Others,26000
Audi A3,Sedans,Blue,10,85,Automatic,Others,26000
Audi A3,Sedans,Silver,2,85,Automatic,Converter,26100
Audi A3,Sedans,Grey,10,85,Automatic,Others,26000
Audi A3,Sedans,Black,1,85,Automatic,Others,25998
Audi A3,Sedans,Black,10,85,Automatic,Others,25990
Audi A3,Station wagon,Grey,0,85,Automatic,Others,25990
Audi A3,Station wagon,Grey,10,85,Automatic,Others,25990
Audi A3,Sedans,Blue,4500,85,Automatic,Converter,25990
Audi A3,Station wagon,White,10,85,Automatic,Others,25990
Audi A3,Station wagon,Grey,10,85,Automatic,Others,25990
Audi A3,Sedans,White,10,85,Automatic,Others,25980
Audi A3,Station wagon,White,10,85,Automatic,Others,25990
Audi A3,Station wagon,White,14000,85,Automatic,Sport,25950
Audi A3,Sedans,White,100,85,Automatic,Others,25900
Audi A3,Sedans,Grey,12500,85,Automatic,Others,25900
Audi A3,Sedans,White,10,85,Automatic,Others,25950
Audi A3,Sedans,Black,10,85,Automatic,Others,25900
Audi A3,Sedans,Red,5000,85,Automatic,Sport,25900
Audi A3,Sedans,Silver,500,85,Automatic,Others,25900
Audi A3,Sedans,Silver,100,85,Automatic,Others,25900
Audi A3,Sedans,Black,1,85,Automatic,Others,25900
Audi A3,Sedans,Silver,100,85,Automatic,Others,25900
Audi A3,Sedans,White,100,85,Automatic,Others,25900
Audi A3,Sedans,White,81,85,Automatic,Converter,25900
Audi A3,Sedans,White,0,85,Automatic,Others,25900
Audi A3,Sedans,Grey,12500,85,Automatic,Others,25900
Audi A3,Sedans,White,10,85,Automatic,Others,25800
Audi A3,Sedans,Black,10,85,Automatic,Others,25600
Audi A3,Sedans,Silver,50,85,Automatic,Others,25899
Audi A3,Sedans,Silver,50,85,Automatic,Others,25899
Audi A3,Station wagon,White,100,85,Automatic,Sport,25884
Audi A3,Sedans,White,60,85,Automatic,Others,25500
Audi A3,Sedans,Black,10,85,Automatic,Sport,25500
Audi A3,Sedans,Grey,1,85,Automatic,Others,25500
Audi A3,Sedans,Black,6000,85,Automatic,Others,25490
Audi A3,Station wagon,White,100,85,Automatic,Sport,25420
Audi A3,Sedans,White,0,85,Automatic,Converter,25500
Audi A3,Sedans,Black,50,85,Automatic,Others,25500
Audi A3,Sedans,White,10,85,Automatic,Others,24900
Audi A3,Sedans,Grey,0,85,Automatic,Others,25400
Audi A3,Sedans,White,60,85,Automatic,Converter,25400
Audi A3,Sedans,Grey,1,85,Automatic,Others,25400
Audi A3,Sedans,White,10,85,Automatic,Others,25400
Audi A3,Sedans,Black,10,85,Automatic,Others,24900
Audi A3,Sedans,Grey,80,85,Automatic,Converter,24900
Audi A3,Sedans,Black,18000,85,Automatic,Converter,24890
Audi A3,Sedans,Grey,18000,85,Automatic,Converter,24890
Audi A3,Sedans,Black,25,85,Automatic,Converter,24890
Audi A3,Sedans,Silver,80,85,Automatic,Converter,24900
Audi A3,Sedans,White,1,85,Automatic,Others,24800
Audi A3,Sedans,Grey,25,85,Automatic,Converter,24890
Audi A3,Sedans,Grey,1,85,Automatic,Converter,24800
Audi A3,Sedans,Black,1,85,Automatic,Others,24800
Audi A3,Sedans,Black,500,85,Automatic,Converter,24800
Audi A3,Sedans,Grey,1,85,Automatic,Converter,24800
Audi A3,Sedans,White,37,85,Automatic,Others,24800
Audi A3,Sedans,Black,10,85,Automatic,Others,24600
Audi A3,Sedans,Black,500,85,Automatic,Converter,24800
Audi A3,Sedans,Grey,10,85,Automatic,Others,25390
Audi A3,Sedans,Black,10,85,Automatic,Others,25390
Audi A3,Sedans,Grey,10,85,Automatic,Others,25390
Audi A3,Sedans,Black,137,85,Automatic,Sport,25300
Audi A3,Sedans,White,10,85,Automatic,Sport,25288
Audi A3,Sedans,White,10,85,Automatic,Sport,25288
Audi A3,Sedans,White,10,85,Automatic,Sport,25288
Audi A3,Station wagon,Black,0,85,Automatic,Others,25250
Audi A3,Sedans,White,10,85,Automatic,Sport,25288
Audi A3,Sedans,Grey,25,85,Automatic,Converter,25200
Audi A3,Sedans,White,10,85,Automatic,Sport,25288
Audi A3,Station wagon,Black,10,85,Automatic,Others,24990
Audi A3,Sedans,Grey,300,85,Automatic,Others,24500
Audi A3,Sedans,White,10,85,Automatic,Sport,24990
Audi A3,Sedans,Black,10,85,Automatic,Converter,24500
Audi A3,Station wagon,White,10,85,Automatic,Others,24990
Audi A3,Sedans,Black,1,85,Automatic,Others,24500
Audi A3,Station wagon,Black,0,85,Automatic,Sport,24450
Audi A3,Station wagon,White,28,85,Automatic,Converter,24425
Audi A3,Sedans,White,1,85,Automatic,Others,24490
Audi A3,Sedans,White,0,85,Automatic,Others,24300
Audi A3,Sedans,White,0,85,Automatic,Others,24200
Audi A3,Sedans,Silver,1,85,Automatic,Others,24000
Audi A3,Sedans,White,1,85,Automatic,Others,24000
Audi A3,Station wagon,Black,10,85,Automatic,Others,24990
Audi A3,Sedans,Silver,1,85,Automatic,Others,24000
Audi A3,Sedans,White,1,85,Automatic,Others,24000
Audi A3,Sedans,Grey,1,85,Automatic,Others,24000
Audi A3,Sedans,Grey,10,85,Automatic,Sport,23988
Audi A3,Sedans,White,25,85,Automatic,Converter,23990
Audi A3,Sedans,Grey,10,85,Automatic,Sport,23988
Audi A3,Sedans,White,25,85,Automatic,Converter,23990
Audi A3,Sedans,Grey,10,85,Automatic,Sport,23988
Audi A3,Sedans,Grey,10,85,Automatic,Sport,23988
Audi A3,Sedans,Grey,10,85,Automatic,Sport,23988
Audi A3,Sedans,Black,90,85,Automatic,Others,23900
Audi A3,Sedans,Black,1,85,Automatic,Others,23900
Audi A3,Sedans,Grey,1,85,Automatic,Others,23900
Audi A3,Sedans,Silver,1,85,Automatic,Others,23900
Audi A3,Sedans,Silver,1,85,Automatic,Others,23900
Audi A3,Sedans,Silver,1,85,Automatic,Others,23900
Audi A3,Sedans,Black,10,85,Automatic,Others,23900
Audi A3,Station wagon,White,10,85,Automatic,Others,24990
Audi A3,Sedans,Black,80,85,Automatic,Converter,23900
Audi A3,Sedans,Black,1988,85,Automatic,Others,24980
Audi A3,Sedans,Black,10,85,Automatic,Sport,24989
Audi A3,Sedans,White,3339,85,Automatic,Converter,24970
Audi A3,Sedans,Grey,15500,85,Automatic,Converter,24970
Audi A3,Sedans,Silver,100,85,Automatic,Others,24960
Audi A3,Sedans,Silver,100,85,Automatic,Others,24950
Audi A3,Station wagon,White,28,85,Automatic,Converter,24925
Audi A3,Station wagon,Black,0,85,Automatic,Sport,24900
Audi A3,Sedans,Black,10,85,Automatic,Others,24900
Audi A3,Sedans,White,0,85,Automatic,Others,24900
Audi A3,Sedans,White,10,85,Automatic,Others,24900
Audi A3,Sedans,White,10,85,Automatic,Others,24900
Audi A3,Sedans,Black,10,85,Automatic,Others,24900
Audi A3,Sedans,Grey,35,85,Automatic,Converter,24900
Audi A3,Sedans,Silver,80,85,Automatic,Converter,24900
Audi A3,Sedans,White,10,85,Automatic,Others,24900
Audi A3,Sedans,Grey,80,85,Automatic,Converter,24900
Audi A3,Sedans,White,10,85,Automatic,Others,23900
Audi A3,Sedans,Black,10,85,Automatic,Others,24900
Audi A3,Sedans,Silver,10,85,Automatic,Others,23900
Audi A3,Sedans,Black,100,85,Automatic,Others,23900
Audi A3,Station wagon,Black,0,85,Automatic,Others,23850
Audi A3,Sedans,Black,80,85,Automatic,Converter,23900
Audi A3,Sedans,Black,80,85,Automatic,Converter,23900
Audi A3,Sedans,Black,1,85,Manual,Others,21900
Audi A3,Sedans,White,1,85,Manual,Others,21900
Audi A3,Station wagon,Black,33,85,Manual,Converter,22375
Audi A3,Station wagon,Black,0,85,Manual,Sport,23450
Audi A3,Sedans,Silver,0,85,Manual,Others,22943
Audi A3,Station wagon,Black,0,85,Manual,Others,21854
Audi A3,Sedans,Black,10,85,Manual,Others,22990
Audi A3,Sedans,Grey,10,85,Manual,Sport,22588
Audi A3,Sedans,White,300,85,Manual,Others,23500
Audi A3,Sedans,White,50,85,Manual,Others,23650
Audi A3,Sedans,White,100,85,Manual,Others,23900
Audi A3,Sedans,White,1,85,Manual,Others,23990
Audi A3,Station wagon,White,10,85,Manual,Others,23990
Audi A3,Sedans,Black,10,85,Manual,Others,24590
Audi A3,Sedans,White,10,85,Manual,Converter,24850
Audi A3,Sedans,Black,23,85,Manual,Sport,24800
Audi A3,Sedans,Grey,10,85,Manual,Others,23990
Audi A3,Sedans,Grey,5000,85,Manual,Sport,24900
Audi A3,Station wagon,Silver,1797,85,Manual,Converter,24420
Audi A3,Sedans,Silver,12000,85,Manual,Converter,24970
Audi A3,Sedans,Black,10,85,Manual,Others,24590
Audi A3,Sedans,White,10,85,Manual,Others,24980
Audi A3,Sedans,Black,50,85,Manual,Others,24950
Audi A3,Station wagon,Black,0,85,Manual,Sport,24950
Audi A3,Sedans,Black,10,85,Manual,Others,24590
Audi A3,Sedans,Black,10,85,Manual,Others,24590
Audi A3,Sedans,White,10,85,Manual,Others,24590
Audi A3,Sedans,White,10,85,Manual,Others,24590
Audi A3,Sedans,White,10,85,Manual,Others,24590
Audi A3,Sedans,White,10,85,Manual,Others,24590
Audi A3,Sedans,Grey,10,85,Manual,Others,24500
Audi A3,Sedans,White,10,85,Manual,Others,24510
Audi A3,Sedans,Black,8000,85,Manual,Others,24500
Audi A3,Compact,Black,7,85,Manual,Others,24490
Audi A3,Sedans,Black,10,85,Manual,Others,24500
Audi A3,Sedans,Silver,126,85,Manual,Others,24490
Audi A3,Sedans,Grey,6300,85,Manual,Others,24450
Audi A3,Sedans,White,3806,85,Manual,Others,24444
Audi A3,Station wagon,Silver,3000,85,Manual,Converter,24440
Audi A3,Sedans,Silver,1797,85,Manual,Converter,24420
Audi A3,Sedans,Black,6000,85,Manual,Others,24980
Audi A3,Sedans,Black,2890,85,Manual,Sport,24980
Audi A3,Sedans,White,1001,85,Manual,Sport,24980
Audi A3,Station wagon,Black,44,85,Manual,Converter,24375
Audi A3,Sedans,Grey,10,85,Manual,Others,24300
Audi A3,Sedans,Black,6000,85,Manual,Sport,24950
Audi A3,Sedans,Grey,3000,85,Manual,Sport,24980
Audi A3,Sedans,White,50,85,Manual,Sport,24950
Audi A3,Sedans,White,50,85,Manual,Sport,24950
Audi A3,Sedans,Black,50,85,Manual,Others,24950
Audi A3,Sedans,Black,10,85,Manual,Converter,24920
Audi A3,Sedans,White,0,85,Manual,Others,24900
Audi A3,Sedans,White,3100,85,Manual,Converter,24900
Audi A3,Sedans,Red,10,85,Manual,Sport,24900
Audi A3,Sedans,Blue,5000,85,Manual,Sport,24900
